TWTUSDT	55,65581318166593	63,42907257180444	270
FIROUSDT	55,12611311738126	53,05886879569062	270
LITUSDT	55,30629375566122	63,0012936610608	270
SFPUSDT	51,69110578706907	64,86959055806497	270
DODOUSDT	54,55160299869421	68,81028938906752	265
CAKEUSDT	51,802287951660276	63,36996336996336	265
ACMUSDT	44,72968498643579	55,43374642516682	260
BADGERUSDT	55,7504277469034	61,68275862068966	254
FISUSDT	53,857562596798545	71,7790358552067	253
OMUSDT	52,89977707404135	73,86363636363635	248
PONDUSDT	54,922223858783894	64,80154355016536	247
DEGOUSDT	54,09496300508692	66,82769726247989	246
ALICEUSDT	56,511369293932454	65,53333333333333	241
LINAUSDT	66,00341864444022	81,2039312039312	238
PERPUSDT	55,412185923728	67,6348547717842	237
RAMPUSDT	47,71321695258846	59,00414937759336	234
SUPERUSDT	74,28194815727555	83,73762211736559	231
CFXUSDT	48,41548162957581	61,73708920187792	227
EPSUSDT	53,640563684155374	71,20481927710841	223
AUTOUSDT	49,000916359577865	58,40056953013762	223
TKOUSDT	49,92723054597258	62,442748091603086	218
PUNDIXUSDT	51,477728210569836	73,41040462427745	216
TLMUSDT	58,99013087363846	69,31861438903691	212
1INCHUPUSDT	53,385011513009474	17,053070448877804	210
1INCHDOWNUSDT	36,77974598693097	68,03779237239313	210
BTGUSDT	61,218357265348686	76,00831600831602	209
MIRUSDT	58,87602780797518	68,43267108167771	206
BARUSDT	45,83522661442373	53,846153846153854	204
FORTHUSDT	60,475780495176956	72,39488117001828	202
BAKEUSDT	55,32340043704308	71,11597374179432	195
BURGERUSDT	49,67981064659653	64,39189189189187	195
SLPUSDT	53,08353471969073	60,52332195676906	195
SHIBUSDT	53,678256739271035	33,50481466824958	185
ICPUSDT	58,55187874191568	75,51377350240493	184
ARUSDT	57,37898855745884	66,47413051493179	181
POLSUSDT	58,80072961490158	68,1734880879658	176
MDXUSDT	29,58141693846902	33,69963369963372	171
MASKUSDT	61,556529934308095	63,67461430575036	170
LPTUSDT	81,28224293494914	86,91280698862701	167
NUUSDT	50,83498725837116	45,716072545340836	160
XVGUSDT	65,95563964701927	80,0865800865801	158
ATAUSDT	57,1492350463365	68,55923859533969	157
GTCUSDT	56,99891553796052	68,30590875093493	154
TORNUSDT	37,99439107379449	36,59058487874466	153
KEEPUSDT	54,534470968083724	63,66855524079319	147
ERNUSDT	63,47926273060497	72,52973467520586	142
KLAYUSDT	48,72664709701703	56,026490066225165	140
PHAUSDT	50,373650500672504	60,32116032116032	139
BONDUSDT	78,59223505630432	87,18186024988432	129
MLNUSDT	48,89650761293709	55,25114155251141	129
DEXEUSDT	49,916587697031424	63,88888888888888	111
C98USDT	59,14392241570837	68,54403834631515	111
CLVUSDT	52,942976170831514	69,73058637083994	105
QNTUSDT	48,39281834074194	47,58672699849169	105
FLOWUSDT	42,13477401027158	63,36633663366336	104
TVKUSDT	70,67091030203021	82,0367132867133	97
MINAUSDT	46,39459788672402	44,90472245236122	93
RAYUSDT	55,44113520013227	68,72973769525494	93
FARMUSDT	46,985598718360436	61,652892561983464	92
ALPACAUSDT	42,71153795819064	55,08601346297681	92
QUICKUSDT	47,76306413556475	49,24242424242424	90
MBOXUSDT	44,017798801188356	60,13874066168624	84
FORUSDT	55,49576997103515	64,13597733711049	83
REQUSDT	56,20867838087543	71,05004906771346	83
GHSTUSDT	59,3943219531749	54,37956204379562	83
WAXPUSDT	73,57750479106471	79,19999999999999	80
TRIBEUSDT	88,93940703960733	97,26792921452964	79
GNOUSDT	64,17267629139464	69,53534031413614	73
XECUSDT	49,1431547199034	65,47834563431277	69
ELFUSDT	42,326170668181156	63,776918829376015	64
DYDXUSDT	47,19283882947511	60,004534633261535	63
POLYUSDT	47,173135745851305	68,54166666666667	63
IDEXUSDT	44,13176035648979	54,56570155902005	63
VIDTUSDT	52,087930159018626	67,57018393030008	63
USDPUSDT	51,97424738210693	58,06451612903319	62
GALAUSDT	50,85522370704474	61,51824366110081	59
ILVUSDT	68,40780791004545	76,3195639701664	50
YGGUSDT	46,396942622384685	56,88458434221146	48
SYSUSDT	61,97959075054658	80,68556361239288	48
DFUSDT	43,42574471767291	65,32258064516128	48
FIDAUSDT	59,50022215566457	65,27818234780074	42
FRONTUSDT	45,13137093440613	58,480041833711	38
CVPUSDT	38,589934490363035	67,54385964912281	38
AGLDUSDT	35,59737622117585	57,065217391304344	37
RADUSDT	49,48090790361795	66,46491817978031	35
BETAUSDT	35,93837528337076	50,54328833260752	34
RAREUSDT	35,14388398879454	52,04567078972408	31
LAZIOUSDT	21,891509995498353	29,43042268810639	21
CHESSUSDT	22,179423269141196	43,40013821700069	20
